,a_img,a_embedding,b_img,b_embedding,genuine,a_gender_lfw,a_gender_insightface,a_pemiu_img,a_pemiu_gender_insightface
2800,../data/lfw_align/Cass_Ballenger/Cass_Ballenger_0001.png,../data/features_cleaner/Cass_Ballenger_0001.npy,../data/lfw_align/Norio_Ohga/Norio_Ohga_0001.png,../data/features_cleaner/Norio_Ohga_0001.npy,False,M,M,sample_images/Cass_Ballenger_0001_pemiu.png,F
2801,../data/lfw_align/Cecile_de_France/Cecile_de_France_0001.png,../data/features_cleaner/Cecile_de_France_0001.npy,../data/lfw_align/Dyab_Abou_Jahjah/Dyab_Abou_Jahjah_0001.png,../data/features_cleaner/Dyab_Abou_Jahjah_0001.npy,False,F,F,sample_images/Cecile_de_France_0001_pemiu.png,F
2802,../data/lfw_align/Cecile_de_France/Cecile_de_France_0001.png,../data/features_cleaner/Cecile_de_France_0001.npy,../data/lfw_align/Terrence_Kiel/Terrence_Kiel_0001.png,../data/features_cleaner/Terrence_Kiel_0001.npy,False,F,F,sample_images/Cecile_de_France_0001_pemiu.png,F
2803,../data/lfw_align/Charles_Bell/Charles_Bell_0001.png,../data/features_cleaner/Charles_Bell_0001.npy,../data/lfw_align/Tatjana_Gsell/Tatjana_Gsell_0001.png,../data/features_cleaner/Tatjana_Gsell_0001.npy,False,M,M,sample_images/Charles_Bell_0001_pemiu.png,F
2804,../data/lfw_align/Charlotte_Rampling/Charlotte_Rampling_0001.png,../data/features_cleaner/Charlotte_Rampling_0001.npy,../data/lfw_align/Lana_Clarkson/Lana_Clarkson_0002.png,../data/features_cleaner/Lana_Clarkson_0002.npy,False,F,F,sample_images/Charlotte_Rampling_0001_pemiu.png,F
2805,../data/lfw_align/Chick_Hearn/Chick_Hearn_0001.png,../data/features_cleaner/Chick_Hearn_0001.npy,../data/lfw_align/Mohammed_Salmane/Mohammed_Salmane_0001.png,../data/features_cleaner/Mohammed_Salmane_0001.npy,False,M,M,sample_images/Chick_Hearn_0001_pemiu.png,M
2806,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0004.png,../data/features_cleaner/Christopher_Reeve_0004.npy,../data/lfw_align/Pauline_Landers/Pauline_Landers_0001.png,../data/features_cleaner/Pauline_Landers_0001.npy,False,M,M,sample_images/Christopher_Reeve_0004_pemiu.png,M
2807,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0004.png,../data/features_cleaner/Christopher_Reeve_0004.npy,../data/lfw_align/Scott_OGrady/Scott_OGrady_0001.png,../data/features_cleaner/Scott_OGrady_0001.npy,False,M,M,sample_images/Christopher_Reeve_0004_pemiu.png,M
2808,../data/lfw_align/Cindy_Margolis/Cindy_Margolis_0001.png,../data/features_cleaner/Cindy_Margolis_0001.npy,../data/lfw_align/Mark_Cuban/Mark_Cuban_0002.png,../data/features_cleaner/Mark_Cuban_0002.npy,False,F,F,sample_images/Cindy_Margolis_0001_pemiu.png,F
2809,../data/lfw_align/Claire_Danes/Claire_Danes_0002.png,../data/features_cleaner/Claire_Danes_0002.npy,../data/lfw_align/Nadine_Vinzens/Nadine_Vinzens_0001.png,../data/features_cleaner/Nadine_Vinzens_0001.npy,False,F,F,sample_images/Claire_Danes_0002_pemiu.png,M
2810,../data/lfw_align/Claudio_Lopez/Claudio_Lopez_0001.png,../data/features_cleaner/Claudio_Lopez_0001.npy,../data/lfw_align/Gabrielle_Rose/Gabrielle_Rose_0001.png,../data/features_cleaner/Gabrielle_Rose_0001.npy,False,M,M,sample_images/Claudio_Lopez_0001_pemiu.png,M
2811,../data/lfw_align/Collis_Temple_III/Collis_Temple_III_0001.png,../data/features_cleaner/Collis_Temple_III_0001.npy,../data/lfw_align/Eva_Amurri/Eva_Amurri_0001.png,../data/features_cleaner/Eva_Amurri_0001.npy,False,M,M,sample_images/Collis_Temple_III_0001_pemiu.png,F
2812,../data/lfw_align/Collis_Temple_III/Collis_Temple_III_0001.png,../data/features_cleaner/Collis_Temple_III_0001.npy,../data/lfw_align/Rob_Niedermayer/Rob_Niedermayer_0001.png,../data/features_cleaner/Rob_Niedermayer_0001.npy,False,M,M,sample_images/Collis_Temple_III_0001_pemiu.png,F
2813,../data/lfw_align/Collis_Temple_III/Collis_Temple_III_0001.png,../data/features_cleaner/Collis_Temple_III_0001.npy,../data/lfw_align/Santiago_Botero/Santiago_Botero_0001.png,../data/features_cleaner/Santiago_Botero_0001.npy,False,M,M,sample_images/Collis_Temple_III_0001_pemiu.png,F
2814,../data/lfw_align/Collis_Temple_III/Collis_Temple_III_0001.png,../data/features_cleaner/Collis_Temple_III_0001.npy,../data/lfw_align/Simon_Chalk/Simon_Chalk_0001.png,../data/features_cleaner/Simon_Chalk_0001.npy,False,M,M,sample_images/Collis_Temple_III_0001_pemiu.png,F
2815,../data/lfw_align/Conan_OBrien/Conan_OBrien_0001.png,../data/features_cleaner/Conan_OBrien_0001.npy,../data/lfw_align/Liliana_Cavani/Liliana_Cavani_0001.png,../data/features_cleaner/Liliana_Cavani_0001.npy,False,M,M,sample_images/Conan_OBrien_0001_pemiu.png,F
2816,../data/lfw_align/Corinna_Harfouch/Corinna_Harfouch_0001.png,../data/features_cleaner/Corinna_Harfouch_0001.npy,../data/lfw_align/Ivo_Dubs/Ivo_Dubs_0001.png,../data/features_cleaner/Ivo_Dubs_0001.npy,False,F,F,sample_images/Corinna_Harfouch_0001_pemiu.png,F
2817,../data/lfw_align/Corinna_Harfouch/Corinna_Harfouch_0001.png,../data/features_cleaner/Corinna_Harfouch_0001.npy,../data/lfw_align/Tim_Curry/Tim_Curry_0001.png,../data/features_cleaner/Tim_Curry_0001.npy,False,F,F,sample_images/Corinna_Harfouch_0001_pemiu.png,F
2818,../data/lfw_align/Cristina_Kirchner/Cristina_Kirchner_0001.png,../data/features_cleaner/Cristina_Kirchner_0001.npy,../data/lfw_align/Stefanie_De_Roux/Stefanie_De_Roux_0001.png,../data/features_cleaner/Stefanie_De_Roux_0001.npy,False,F,F,sample_images/Cristina_Kirchner_0001_pemiu.png,F
2819,../data/lfw_align/Dan_Boyle/Dan_Boyle_0001.png,../data/features_cleaner/Dan_Boyle_0001.npy,../data/lfw_align/Paul_Clark/Paul_Clark_0001.png,../data/features_cleaner/Paul_Clark_0001.npy,False,M,M,sample_images/Dan_Boyle_0001_pemiu.png,M
2820,../data/lfw_align/Dan_Boyle/Dan_Boyle_0001.png,../data/features_cleaner/Dan_Boyle_0001.npy,../data/lfw_align/Thabo_Mbeki/Thabo_Mbeki_0003.png,../data/features_cleaner/Thabo_Mbeki_0003.npy,False,M,M,sample_images/Dan_Boyle_0001_pemiu.png,M
2821,../data/lfw_align/Daniel_Chin/Daniel_Chin_0001.png,../data/features_cleaner/Daniel_Chin_0001.npy,../data/lfw_align/Ian_Huntley/Ian_Huntley_0001.png,../data/features_cleaner/Ian_Huntley_0001.npy,False,M,M,sample_images/Daniel_Chin_0001_pemiu.png,F
2822,../data/lfw_align/Daniel_Chin/Daniel_Chin_0001.png,../data/features_cleaner/Daniel_Chin_0001.npy,../data/lfw_align/Jim_Letten/Jim_Letten_0001.png,../data/features_cleaner/Jim_Letten_0001.npy,False,M,M,sample_images/Daniel_Chin_0001_pemiu.png,F
2823,../data/lfw_align/Daniel_Chin/Daniel_Chin_0001.png,../data/features_cleaner/Daniel_Chin_0001.npy,../data/lfw_align/Julia_Glass/Julia_Glass_0001.png,../data/features_cleaner/Julia_Glass_0001.npy,False,M,M,sample_images/Daniel_Chin_0001_pemiu.png,F
2824,../data/lfw_align/Daniel_Scioli/Daniel_Scioli_0001.png,../data/features_cleaner/Daniel_Scioli_0001.npy,../data/lfw_align/Lena_Katina/Lena_Katina_0001.png,../data/features_cleaner/Lena_Katina_0001.npy,False,M,M,sample_images/Daniel_Scioli_0001_pemiu.png,M
2825,../data/lfw_align/Daniel_Scioli/Daniel_Scioli_0001.png,../data/features_cleaner/Daniel_Scioli_0001.npy,../data/lfw_align/Lindsay_Lohan/Lindsay_Lohan_0001.png,../data/features_cleaner/Lindsay_Lohan_0001.npy,False,M,M,sample_images/Daniel_Scioli_0001_pemiu.png,M
2826,../data/lfw_align/Dario_Camuffo/Dario_Camuffo_0001.png,../data/features_cleaner/Dario_Camuffo_0001.npy,../data/lfw_align/Eli_Stutsman/Eli_Stutsman_0001.png,../data/features_cleaner/Eli_Stutsman_0001.npy,False,M,M,sample_images/Dario_Camuffo_0001_pemiu.png,M
2827,../data/lfw_align/David_Brinkley/David_Brinkley_0001.png,../data/features_cleaner/David_Brinkley_0001.npy,../data/lfw_align/Jeff_Bridges/Jeff_Bridges_0001.png,../data/features_cleaner/Jeff_Bridges_0001.npy,False,M,M,sample_images/David_Brinkley_0001_pemiu.png,F
2828,../data/lfw_align/David_Brinkley/David_Brinkley_0001.png,../data/features_cleaner/David_Brinkley_0001.npy,../data/lfw_align/Stephen_Arigbabu/Stephen_Arigbabu_0001.png,../data/features_cleaner/Stephen_Arigbabu_0001.npy,False,M,M,sample_images/David_Brinkley_0001_pemiu.png,F
2829,../data/lfw_align/David_Montoya/David_Montoya_0001.png,../data/features_cleaner/David_Montoya_0001.npy,../data/lfw_align/Mary_Elizabeth_Mastrantonio/Mary_Elizabeth_Mastrantonio_0001.png,../data/features_cleaner/Mary_Elizabeth_Mastrantonio_0001.npy,False,M,M,sample_images/David_Montoya_0001_pemiu.png,M
2830,../data/lfw_align/David_Siegel/David_Siegel_0001.png,../data/features_cleaner/David_Siegel_0001.npy,../data/lfw_align/Francis_Mer/Francis_Mer_0001.png,../data/features_cleaner/Francis_Mer_0001.npy,False,M,M,sample_images/David_Siegel_0001_pemiu.png,F
2831,../data/lfw_align/Dennis_Johnson/Dennis_Johnson_0001.png,../data/features_cleaner/Dennis_Johnson_0001.npy,../data/lfw_align/Satnarine_Sharma/Satnarine_Sharma_0001.png,../data/features_cleaner/Satnarine_Sharma_0001.npy,False,M,M,sample_images/Dennis_Johnson_0001_pemiu.png,F
2832,../data/lfw_align/Denys_Arcand/Denys_Arcand_0001.png,../data/features_cleaner/Denys_Arcand_0001.npy,../data/lfw_align/Nadine_Vinzens/Nadine_Vinzens_0002.png,../data/features_cleaner/Nadine_Vinzens_0002.npy,False,M,M,sample_images/Denys_Arcand_0001_pemiu.png,F
2833,../data/lfw_align/Derek_Jeter/Derek_Jeter_0001.png,../data/features_cleaner/Derek_Jeter_0001.npy,../data/lfw_align/Tian_Zhuang_Zhuang/Tian_Zhuang_Zhuang_0001.png,../data/features_cleaner/Tian_Zhuang_Zhuang_0001.npy,False,M,M,sample_images/Derek_Jeter_0001_pemiu.png,M
2834,../data/lfw_align/Derek_Jeter/Derek_Jeter_0003.png,../data/features_cleaner/Derek_Jeter_0003.npy,../data/lfw_align/Jolanta_Kwasniewski/Jolanta_Kwasniewski_0002.png,../data/features_cleaner/Jolanta_Kwasniewski_0002.npy,False,M,M,sample_images/Derek_Jeter_0003_pemiu.png,F
2835,../data/lfw_align/Derek_King/Derek_King_0001.png,../data/features_cleaner/Derek_King_0001.npy,../data/lfw_align/Yasein_Taher/Yasein_Taher_0001.png,../data/features_cleaner/Yasein_Taher_0001.npy,False,M,M,sample_images/Derek_King_0001_pemiu.png,M
2836,../data/lfw_align/Derrick_Battie/Derrick_Battie_0001.png,../data/features_cleaner/Derrick_Battie_0001.npy,../data/lfw_align/Ian_Huntley/Ian_Huntley_0001.png,../data/features_cleaner/Ian_Huntley_0001.npy,False,M,M,sample_images/Derrick_Battie_0001_pemiu.png,M
2837,../data/lfw_align/Diego_Armando_Maradona/Diego_Armando_Maradona_0001.png,../data/features_cleaner/Diego_Armando_Maradona_0001.npy,../data/lfw_align/Robert_Gordon_Card/Robert_Gordon_Card_0001.png,../data/features_cleaner/Robert_Gordon_Card_0001.npy,False,M,M,sample_images/Diego_Armando_Maradona_0001_pemiu.png,F
2838,../data/lfw_align/Don_King/Don_King_0001.png,../data/features_cleaner/Don_King_0001.npy,../data/lfw_align/Thomas_Kelly/Thomas_Kelly_0001.png,../data/features_cleaner/Thomas_Kelly_0001.npy,False,M,M,sample_images/Don_King_0001_pemiu.png,M
2839,../data/lfw_align/Don_King/Don_King_0001.png,../data/features_cleaner/Don_King_0001.npy,../data/lfw_align/Zurab_Tsereteli/Zurab_Tsereteli_0001.png,../data/features_cleaner/Zurab_Tsereteli_0001.npy,False,M,M,sample_images/Don_King_0001_pemiu.png,M
2840,../data/lfw_align/Donna_Barrera/Donna_Barrera_0001.png,../data/features_cleaner/Donna_Barrera_0001.npy,../data/lfw_align/Francis_Mer/Francis_Mer_0002.png,../data/features_cleaner/Francis_Mer_0002.npy,False,F,F,sample_images/Donna_Barrera_0001_pemiu.png,F
2841,../data/lfw_align/Donna_Shalala/Donna_Shalala_0002.png,../data/features_cleaner/Donna_Shalala_0002.npy,../data/lfw_align/Sereyvuth_Kem/Sereyvuth_Kem_0001.png,../data/features_cleaner/Sereyvuth_Kem_0001.npy,False,F,F,sample_images/Donna_Shalala_0002_pemiu.png,M
2842,../data/lfw_align/Duncan_Fletcher/Duncan_Fletcher_0001.png,../data/features_cleaner/Duncan_Fletcher_0001.npy,../data/lfw_align/John_Cusack/John_Cusack_0002.png,../data/features_cleaner/John_Cusack_0002.npy,False,M,M,sample_images/Duncan_Fletcher_0001_pemiu.png,F
2843,../data/lfw_align/Duncan_Fletcher/Duncan_Fletcher_0001.png,../data/features_cleaner/Duncan_Fletcher_0001.npy,../data/lfw_align/Mike_Alden/Mike_Alden_0001.png,../data/features_cleaner/Mike_Alden_0001.npy,False,M,M,sample_images/Duncan_Fletcher_0001_pemiu.png,F
2844,../data/lfw_align/Dustin_Brown/Dustin_Brown_0001.png,../data/features_cleaner/Dustin_Brown_0001.npy,../data/lfw_align/Jose_Cevallos/Jose_Cevallos_0001.png,../data/features_cleaner/Jose_Cevallos_0001.npy,False,M,M,sample_images/Dustin_Brown_0001_pemiu.png,F
2845,../data/lfw_align/Dyab_Abou_Jahjah/Dyab_Abou_Jahjah_0001.png,../data/features_cleaner/Dyab_Abou_Jahjah_0001.npy,../data/lfw_align/John_Cornyn/John_Cornyn_0001.png,../data/features_cleaner/John_Cornyn_0001.npy,False,M,M,sample_images/Dyab_Abou_Jahjah_0001_pemiu.png,M
2846,../data/lfw_align/Ed_Mekertichian/Ed_Mekertichian_0001.png,../data/features_cleaner/Ed_Mekertichian_0001.npy,../data/lfw_align/Paul_Clark/Paul_Clark_0001.png,../data/features_cleaner/Paul_Clark_0001.npy,False,M,M,sample_images/Ed_Mekertichian_0001_pemiu.png,F
2847,../data/lfw_align/Edmund_Hillary/Edmund_Hillary_0002.png,../data/features_cleaner/Edmund_Hillary_0002.npy,../data/lfw_align/Miguel_Cotto/Miguel_Cotto_0001.png,../data/features_cleaner/Miguel_Cotto_0001.npy,False,M,M,sample_images/Edmund_Hillary_0002_pemiu.png,F
2848,../data/lfw_align/Elena_Likhovtseva/Elena_Likhovtseva_0001.png,../data/features_cleaner/Elena_Likhovtseva_0001.npy,../data/lfw_align/Marty_Mornhinweg/Marty_Mornhinweg_0002.png,../data/features_cleaner/Marty_Mornhinweg_0002.npy,False,F,M,sample_images/Elena_Likhovtseva_0001_pemiu.png,F
2849,../data/lfw_align/Eli_Stutsman/Eli_Stutsman_0001.png,../data/features_cleaner/Eli_Stutsman_0001.npy,../data/lfw_align/Kalpana_Chawla/Kalpana_Chawla_0004.png,../data/features_cleaner/Kalpana_Chawla_0004.npy,False,M,M,sample_images/Eli_Stutsman_0001_pemiu.png,F
2850,../data/lfw_align/Eli_Stutsman/Eli_Stutsman_0001.png,../data/features_cleaner/Eli_Stutsman_0001.npy,../data/lfw_align/Marcio_de_Souza/Marcio_de_Souza_0001.png,../data/features_cleaner/Marcio_de_Souza_0001.npy,False,M,M,sample_images/Eli_Stutsman_0001_pemiu.png,F
2851,../data/lfw_align/Eli_Stutsman/Eli_Stutsman_0001.png,../data/features_cleaner/Eli_Stutsman_0001.npy,../data/lfw_align/Michael_Phelps/Michael_Phelps_0001.png,../data/features_cleaner/Michael_Phelps_0001.npy,False,M,M,sample_images/Eli_Stutsman_0001_pemiu.png,F
2852,../data/lfw_align/Elizabeth_Regan/Elizabeth_Regan_0001.png,../data/features_cleaner/Elizabeth_Regan_0001.npy,../data/lfw_align/Eugene_Teslovic/Eugene_Teslovic_0001.png,../data/features_cleaner/Eugene_Teslovic_0001.npy,False,F,F,sample_images/Elizabeth_Regan_0001_pemiu.png,M
2853,../data/lfw_align/Emmanuel_Milingo/Emmanuel_Milingo_0001.png,../data/features_cleaner/Emmanuel_Milingo_0001.npy,../data/lfw_align/Enrica_Fico/Enrica_Fico_0001.png,../data/features_cleaner/Enrica_Fico_0001.npy,False,M,M,sample_images/Emmanuel_Milingo_0001_pemiu.png,F
2854,../data/lfw_align/Enola_Rice/Enola_Rice_0001.png,../data/features_cleaner/Enola_Rice_0001.npy,../data/lfw_align/Lana_Clarkson/Lana_Clarkson_0002.png,../data/features_cleaner/Lana_Clarkson_0002.npy,False,F,F,sample_images/Enola_Rice_0001_pemiu.png,F
2855,../data/lfw_align/Erin_Runnion/Erin_Runnion_0003.png,../data/features_cleaner/Erin_Runnion_0003.npy,../data/lfw_align/Rob_Lowe/Rob_Lowe_0002.png,../data/features_cleaner/Rob_Lowe_0002.npy,False,F,M,sample_images/Erin_Runnion_0003_pemiu.png,F
2856,../data/lfw_align/Eugene_Teslovic/Eugene_Teslovic_0001.png,../data/features_cleaner/Eugene_Teslovic_0001.npy,../data/lfw_align/Goh_Kun/Goh_Kun_0001.png,../data/features_cleaner/Goh_Kun_0001.npy,False,M,M,sample_images/Eugene_Teslovic_0001_pemiu.png,F
2857,../data/lfw_align/Eugene_Teslovic/Eugene_Teslovic_0001.png,../data/features_cleaner/Eugene_Teslovic_0001.npy,../data/lfw_align/Jean-Marc_de_La_Sabliere/Jean-Marc_de_La_Sabliere_0002.png,../data/features_cleaner/Jean-Marc_de_La_Sabliere_0002.npy,False,M,M,sample_images/Eugene_Teslovic_0001_pemiu.png,F
2858,../data/lfw_align/Eva_Amurri/Eva_Amurri_0001.png,../data/features_cleaner/Eva_Amurri_0001.npy,../data/lfw_align/Tanya_Holyk/Tanya_Holyk_0001.png,../data/features_cleaner/Tanya_Holyk_0001.npy,False,F,F,sample_images/Eva_Amurri_0001_pemiu.png,M
2859,../data/lfw_align/Fabricio_Oberto/Fabricio_Oberto_0001.png,../data/features_cleaner/Fabricio_Oberto_0001.npy,../data/lfw_align/Rudi_Voeller/Rudi_Voeller_0001.png,../data/features_cleaner/Rudi_Voeller_0001.npy,False,M,M,sample_images/Fabricio_Oberto_0001_pemiu.png,F
2860,../data/lfw_align/Felix_Sanchez/Felix_Sanchez_0001.png,../data/features_cleaner/Felix_Sanchez_0001.npy,../data/lfw_align/Ian_Moran/Ian_Moran_0001.png,../data/features_cleaner/Ian_Moran_0001.npy,False,M,M,sample_images/Felix_Sanchez_0001_pemiu.png,F
2861,../data/lfw_align/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0001.png,../data/features_cleaner/Fernando_Henrique_Cardoso_0001.npy,../data/lfw_align/Michael_Phelps/Michael_Phelps_0001.png,../data/features_cleaner/Michael_Phelps_0001.npy,False,M,M,sample_images/Fernando_Henrique_Cardoso_0001_pemiu.png,M
2862,../data/lfw_align/Fernando_Henrique_Cardoso/Fernando_Henrique_Cardoso_0008.png,../data/features_cleaner/Fernando_Henrique_Cardoso_0008.npy,../data/lfw_align/Sherry_Fisher/Sherry_Fisher_0001.png,../data/features_cleaner/Sherry_Fisher_0001.npy,False,M,M,sample_images/Fernando_Henrique_Cardoso_0008_pemiu.png,F
2863,../data/lfw_align/Francis_Mer/Francis_Mer_0002.png,../data/features_cleaner/Francis_Mer_0002.npy,../data/lfw_align/Patrick_Bourrat/Patrick_Bourrat_0001.png,../data/features_cleaner/Patrick_Bourrat_0001.npy,False,M,M,sample_images/Francis_Mer_0002_pemiu.png,F
2864,../data/lfw_align/Franz_Fischler/Franz_Fischler_0002.png,../data/features_cleaner/Franz_Fischler_0002.npy,../data/lfw_align/Robert_Lange/Robert_Lange_0001.png,../data/features_cleaner/Robert_Lange_0001.npy,False,M,M,sample_images/Franz_Fischler_0002_pemiu.png,F
2865,../data/lfw_align/Frederick_Madden/Frederick_Madden_0001.png,../data/features_cleaner/Frederick_Madden_0001.npy,../data/lfw_align/Gary_Condit/Gary_Condit_0001.png,../data/features_cleaner/Gary_Condit_0001.npy,False,M,M,sample_images/Frederick_Madden_0001_pemiu.png,F
2866,../data/lfw_align/Gary_Bauer/Gary_Bauer_0001.png,../data/features_cleaner/Gary_Bauer_0001.npy,../data/lfw_align/Greg_Hodge/Greg_Hodge_0001.png,../data/features_cleaner/Greg_Hodge_0001.npy,False,M,M,sample_images/Gary_Bauer_0001_pemiu.png,F
2867,../data/lfw_align/Gary_Condit/Gary_Condit_0001.png,../data/features_cleaner/Gary_Condit_0001.npy,../data/lfw_align/Nathan_Lane/Nathan_Lane_0002.png,../data/features_cleaner/Nathan_Lane_0002.npy,False,M,M,sample_images/Gary_Condit_0001_pemiu.png,F
2868,../data/lfw_align/Gary_Locke/Gary_Locke_0001.png,../data/features_cleaner/Gary_Locke_0001.npy,../data/lfw_align/Marcio_de_Souza/Marcio_de_Souza_0001.png,../data/features_cleaner/Marcio_de_Souza_0001.npy,False,M,M,sample_images/Gary_Locke_0001_pemiu.png,F
2869,../data/lfw_align/Gen_Meredith/Gen_Meredith_0001.png,../data/features_cleaner/Gen_Meredith_0001.npy,../data/lfw_align/Matthew_Vaughan/Matthew_Vaughan_0001.png,../data/features_cleaner/Matthew_Vaughan_0001.npy,False,F,F,sample_images/Gen_Meredith_0001_pemiu.png,F
2870,../data/lfw_align/Gerry_Adams/Gerry_Adams_0008.png,../data/features_cleaner/Gerry_Adams_0008.npy,../data/lfw_align/Jamir_Miller/Jamir_Miller_0001.png,../data/features_cleaner/Jamir_Miller_0001.npy,False,M,M,sample_images/Gerry_Adams_0008_pemiu.png,F
2871,../data/lfw_align/Gilles_Panizzi/Gilles_Panizzi_0001.png,../data/features_cleaner/Gilles_Panizzi_0001.npy,../data/lfw_align/Jim_Piper/Jim_Piper_0001.png,../data/features_cleaner/Jim_Piper_0001.npy,False,M,M,sample_images/Gilles_Panizzi_0001_pemiu.png,M
2872,../data/lfw_align/Gina_Gershon/Gina_Gershon_0001.png,../data/features_cleaner/Gina_Gershon_0001.npy,../data/lfw_align/Patricia_Garone/Patricia_Garone_0001.png,../data/features_cleaner/Patricia_Garone_0001.npy,False,F,F,sample_images/Gina_Gershon_0001_pemiu.png,F
2873,../data/lfw_align/Gina_Gershon/Gina_Gershon_0001.png,../data/features_cleaner/Gina_Gershon_0001.npy,../data/lfw_align/Zhang_Ziyi/Zhang_Ziyi_0002.png,../data/features_cleaner/Zhang_Ziyi_0002.npy,False,F,F,sample_images/Gina_Gershon_0001_pemiu.png,F
2874,../data/lfw_align/Giovanny_Cordoba/Giovanny_Cordoba_0001.png,../data/features_cleaner/Giovanny_Cordoba_0001.npy,../data/lfw_align/Jackie_Sherrill/Jackie_Sherrill_0001.png,../data/features_cleaner/Jackie_Sherrill_0001.npy,False,M,M,sample_images/Giovanny_Cordoba_0001_pemiu.png,F
2875,../data/lfw_align/Giovanny_Cordoba/Giovanny_Cordoba_0001.png,../data/features_cleaner/Giovanny_Cordoba_0001.npy,../data/lfw_align/Keith_Olbermann/Keith_Olbermann_0001.png,../data/features_cleaner/Keith_Olbermann_0001.npy,False,M,M,sample_images/Giovanny_Cordoba_0001_pemiu.png,F
2876,../data/lfw_align/Grady_Irvin_Jr/Grady_Irvin_Jr_0002.png,../data/features_cleaner/Grady_Irvin_Jr_0002.npy,../data/lfw_align/Oracene_Williams/Oracene_Williams_0001.png,../data/features_cleaner/Oracene_Williams_0001.npy,False,M,M,sample_images/Grady_Irvin_Jr_0002_pemiu.png,M
2877,../data/lfw_align/Graeme_Smith/Graeme_Smith_0001.png,../data/features_cleaner/Graeme_Smith_0001.npy,../data/lfw_align/John_Salazar/John_Salazar_0001.png,../data/features_cleaner/John_Salazar_0001.npy,False,M,M,sample_images/Graeme_Smith_0001_pemiu.png,F
2878,../data/lfw_align/Graham_Bentley/Graham_Bentley_0001.png,../data/features_cleaner/Graham_Bentley_0001.npy,../data/lfw_align/Jason_Clermont/Jason_Clermont_0001.png,../data/features_cleaner/Jason_Clermont_0001.npy,False,M,M,sample_images/Graham_Bentley_0001_pemiu.png,F
2879,../data/lfw_align/Guillaume_Depardieu/Guillaume_Depardieu_0001.png,../data/features_cleaner/Guillaume_Depardieu_0001.npy,../data/lfw_align/Manuel_Llorente/Manuel_Llorente_0001.png,../data/features_cleaner/Manuel_Llorente_0001.npy,False,M,M,sample_images/Guillaume_Depardieu_0001_pemiu.png,F
